Access Format	Approved	Approved By	Bit Depth	Book Title	Camera Make	Camera Model	Cataloged	Cataloged By	Changed	Changed By	Client Name	Collection	Color Mode	Color Profile	Copyright	Created	Creator Application	Creator Mac	Creators	Date	Description	Description 	Description Writer	Directory Path	Duration	DVD Number	EXIF - Aperture	EXIF - Date Digitized	EXIF - Date Taken	EXIF - Exposure Bias	EXIF - Exposure Time	EXIF - F-Number	EXIF - Flash	EXIF - Focal Length	EXIF - ISO Speed	EXIF - Light Source	EXIF - Metering Mode	EXIF - Shutter Speed	EXIF - White Balance	Extension	File Size	File Type Mac	Filename	GPS - Altitude	GPS - Latitude	GPS - Longitude	Height	Horizontal Resolution	IPTC - Category	IPTC - City	IPTC - Copyright Info URL	IPTC - Copyright Notice	IPTC - Country	IPTC - Country Code	IPTC - Creator	IPTC - Creator Address	IPTC - Creator City	IPTC - Creator Country	IPTC - Creator Email	IPTC - Creator Job Title	IPTC - Creator Phone	IPTC - Creator Postal Code	IPTC - Creator State/Province	IPTC - Creator Web URL	IPTC - Credit	IPTC - Date Created	IPTC - Headline	IPTC - Instructions	IPTC - Intellectual Genre	IPTC - Location	IPTC - Rights Usage Terms	IPTC - Scene	IPTC - Source	IPTC - State/Province	IPTC - Subject Code	IPTC - Supplemental Categories	IPTC - Title	IPTC - Transmission Reference	IPTC - Urgency	Item ID	Job Name	Job Status	Keywords	License Agreement for Project	Licensed for Web	Modified	Movie - Audio Codec	Movie - Channels	Movie - Color Depth	Movie - Duration	Movie - FPS	Movie - Sample Rate	Movie - Sample Size	Movie - Video Codec	MS - Author	MS - Company	MS - Last Saved By	MS - Manager	MS - Subject	MS - Template	MS - Title	Number of Pages	Original/Preservation Format	Path	Photoshop Label	Photoshop Rating	Reference	Related Material	Routed To	Routing Notes	Short Filename Win	Thumbnail Size	Title	Type	Vertical Resolution	Volume	Watermark URL	Watermarked	Website	Width	Work Needed	Zone Mac
JPEG				Deep Field			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image courtesy of NASA/STCI/S Beckwith, HUDF Team/ Science Photo Library>Philip Gross	2011		Cover image depicts a photograph titled Hubble Ultra Deep Field Galaxies, courtesy of NASA/STCI/S Beckwith, HUDF Team/ Science Photo Library		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6561 K	JPEG	BXB821-GRODEE-01.jpg				2520	300		%G																														1534						08/01/2014 13:58																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-GRODEE-01.jpg			BXB821-GRODEE-01				e:\assets\BloodAxe\BLOODA~2\BX1AE1~1.JPG	256	Front cover of Deep Field	Image	300	assets$				1567		
JPEG				Not Finding Wittgenstein: Peter Henry Lepus Poems			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Ayers Rock>J S Harry	2012		Cover image depicts an art work of a human face merged with a rabbit's face, by Ayers Rock		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5357 K	JPEG	BXB821-HARNOT-01.jpg				2510	300		%G																														1535						08/01/2014 13:58																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-HARNOT-01.jpg			BXB821-HARNOT-01				e:\assets\BloodAxe\BLOODA~2\BXA94E~1.JPG	256	Front cover of Not Finding Wittgenstein: Peter Henry Lepus Poems	Image	300	assets$				1608		
JPEG				Ireland is Changing Mother			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Joes Boske>Rita Ann Higgins	2011		Cover image depicts a painting of a cow standing on top of a rock, by Joes Boske		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5309 K	JPEG	BXB821-HIGIRE-01.jpg				2520	300		%G																														1536						08/01/2014 13:58																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-HIGIRE-01.jpg			BXB821-HIGIRE-01				e:\assets\BloodAxe\BLOODA~2\BXAAA9~1.JPG	256	Front cover of Ireland is Changing Mother	Image	300	assets$				1595		
JPEG				Come, Thief			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson Pearce>Cover image by J M W Turner>Jane Hirshfield	2012		Cover image depicts a detail from a painting titled Norham Castle, Sunrise, by J M W Turner		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4611 K	JPEG	BXB821-HIRCOM-01.jpg				2499	300																																1537						08/01/2014 13:58																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-HIRCOM-01.jpg			BXB821-HIRCOM-01				e:\assets\BloodAxe\BLOODA~2\BXA43E~1.JPG	256	Front cover of Come, Thief	Image	300	assets$				1608		
JPEG				Intimate Geography: Selected Poems 1991-2010			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Katharine Margot Toohey>Jennifer Maiden	2012		Cover image depicts a photograph of Jennifer Maiden in her garden, by Katharine Margot Toohey		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5356 K	JPEG	BXB821-MAIINT-01.jpg				2510	300		%G																														1538						08/01/2014 13:58																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MAIINT-01.jpg			BXB821-MAIINT-01				e:\assets\BloodAxe\BLOODA~2\BXA48A~1.JPG	256	Front cover of Intimate Geography: Selected Poems 1991-2010	Image	300	assets$				1588		
JPEG				Strangely Happy			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover image by Leonarda Boughton>Joan Margarit>Translated by Anna Crowe	2011		Cover image depicts a painting titled Venus Transit, by Leonarda Boughton		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6491 K	JPEG	BXB821-MARSTR-01.jpg				2524	300		%G																														1539						08/01/2014 13:58																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MARSTR-01.jpg			BXB821-MARSTR-01				e:\assets\BloodAxe\BLOODA~2\BXAA04~1.JPG	256	Front cover of Strangely Happy	Image	300	assets$				1588		
JPEG				Grace			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by John Vesty>Esther Morgan	2011		Cover image depicts a painting titled The Chair, by John Vesty		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6686 K	JPEG	BXB821-MORGRA-01.jpg				2520	300		%G																														1540						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MORGRA-01.jpg			BXB821-MORGRA-01				e:\assets\BloodAxe\BLOODA~2\BXA3E1~1.JPG	256	Front cover of Grace	Image	300	assets$				1608		
JPEG				Swan			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertosn-Pearce>Cover image by Cornelia Parker>Mary Oliver	2011		Cover image depicts a photograph titled Feather that went to the Top of Everest, by Cornelia Parker		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7608 K	JPEG	BXB821-OLISWA-01.jpg				2520	300		%G																														1541						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-OLISWA-01.jpg			BXB821-OLISWA-01				e:\assets\BloodAxe\BLOODA~2\BX2EE2~1.JPG	256	Front cover of Swan	Image	300	assets$				1740		
JPEG				Changeling			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Clare Pollard>Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Liz Lock and Mischka Henner	2011		Cover image depicts a photograph titled Nicole, Morris Dancer from a the Hinterland series, by Liz Lock and Mischka Henner		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6126 K	JPEG	BXB821-POLCHA-01.jpg				2520	300																																1542						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-POLCHA-01.jpg			BXB821-POLCHA-01				e:\assets\BloodAxe\BLOODA~2\BX9F16~1.JPG	256	Front cover of Changeling	Image	300	assets$				1598		
JPEG				Breaking Silence			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by by Eva Navarro>Jacob Sam-La Rose	2011		Cover image depicts a painting titled Dream, by Eva Navarro		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5849 K	JPEG	BXB821-ROSBRE-01.jpg				2530	300		%G																														1543						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-ROSBRE-01.jpg			BXB821-ROSBRE-01				e:\assets\BloodAxe\BLOODA~2\BXA624~1.JPG	256	Front cover of Breaking Silence	Image	300	assets$				1577		
JPEG				Selected Poems			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Ken Searle>Gig Ryan	2012		Cover image depicts a painting titled Cooks, River, High Moon, by Ken Searle		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5321 K	JPEG	BXB821-RYASEL-01.jpg				2530	300		%G																														1544						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-RYASEL-01.jpg			BXB821-RYASEL-01				e:\assets\BloodAxe\BLOODA~2\BX9A4E~1.JPG	256	Front cover of Selected Poems	Image	300	assets$				1608		
JPEG				Fiona Sampson: Music Lessons			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Kitty O'Sullivan>Fiona Sampson	2011		Cover image depicts a photograph of the poet Fiona Sampson, by Kitty O'Sullivan		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5103 K	JPEG	BXB821-SAMMUS-01.jpg				2520	300																																1545						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SAMMUS-01.jpg			BXB821-SAMMUS-01				e:\assets\BloodAxe\BLOODA~2\BXA604~1.JPG	256	Front cover of Fiona Sampson: Music Lessons	Image	300	assets$				1618		
JPEG				Countdown			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Carole Satyamurti>Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image copyright  Andy Prosser	2011		Cover image depicts a photograph titled Oradour-sur-Glane, copyright Andy Prosser		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6536 K	JPEG	BXB821-SATCOU-01.jpg				2512	300		%G																														1546						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SATCOU-01.jpg			BXB821-SATCOU-01				e:\assets\BloodAxe\BLOODA~2\BXA082~1.JPG	256	Front cover of Countdown	Image	300	assets$				1577		
JPEG				Homesick for the Earth			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Kevin Van Aelst>Jules Supervielle and Moniza Alvi	2011		a photograph of a world map carved into a red apple, by Kevin Van Aelst		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	3883 K	JPEG	BXB821-SUPHOM-01.jpg				2520	300		%G																														1547						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SUPHOM-01.jpg			BXB821-SUPHOM-01				e:\assets\BloodAxe\BLOODA~2\BXAF7C~1.JPG	256	Front cover of Homesick for the Earth	Image	300	assets$				1577		
JPEG				New Collected Poems			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce >Cover image by Paula Transtromer>Tomas Transtromer	1997		Cover image depicts a photograph of the poet Tomas Transtomer, by Paula Transtromer		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5351 K	JPEG	BXB821-TRANEW-01.jpg				2530	300		%G																														1548						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-TRANEW-01.jpg			BXB821-TRANEW-01				e:\assets\BloodAxe\BLOODA~2\BX18DE~1.JPG	256	Front cover of New Collected Poems	Image	300	assets$				1608		
JPEG				Confer			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Ahren Warner>Cover image by Joseph Beuys	2011		Cover image depicts a painting titled Zwei Madchen Betrachten Vulkan und Geysir, by Joseph Beuys		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	3544 K	JPEG	BXB821-WARCON-01.jpg				2520	300																																1549						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-WARCON-01.jpg			BXB821-WARCON-01				e:\assets\BloodAxe\BLOODA~2\BXA272~1.JPG	256	Front cover of Confer	Image	300	assets$				1608		
JPEG				House of Tongues			08/01/2014 14:02	AutoSync	08/01/2014 15:31	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	08/01/2014 14:00	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Carl Gustaf Hellqvist>Susan Wicks	2011		Cover image depicts a detail from a painting titled Valdemar IV Atterdog, Holding Visby to Ransom, by Carl Gustaf Hellqvist		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5985 K	JPEG	BXB821-WICHOU-01.jpg				2520	300		%G																														1550						08/01/2014 13:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-WICHOU-01.jpg			BXB821-WICHOU-01				e:\assets\BloodAxe\BLOODA~2\BXA90A~1.JPG	256	Front cover of House of Tongues	Image	300	assets$				1618		
JPEG				From the Devil's Pulpit			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Odilon Redon>John Agard	1997		Cover image depicts an engraving titled The Temptation of St. Anthony, by Odilon Redon		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4518 K	JPEG	BXB821-AGAFRO-01.jpg				2524	300		%G																														1559						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-AGAFRO-01.jpg			BXB821-AGAFRO-01				e:\assets\BloodAxe\BLOODA~2\BX9A75~1.JPG	256	Front cover of From the Devil's Pulpit	Image	300	assets$				1577		
JPEG				The Long Pale Corridor: Contemporary Poems of Bereavement			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Claire McNamee>Edited by Judi Benson and Agneta Falk	1996		Cover image depicts a photograph of the sea through a doorway, by Claire McNamee		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5321 K	JPEG	BXB821-BENLON-01.jpg				2530	300		%G																														1560						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-BENLON-01.jpg			BXB821-BENLON-01				e:\assets\BloodAxe\BLOODA~2\BXADBA~1.JPG	256	Front cover of The Long Pale Corridor: Contemporary Poems of Bereavement	Image	300	assets$				1588		
JPEG				Classical Women Poets			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by copyright British Museum>Translated by Josephine Balmer	1996		Cover image depicts an illustration titled Marble Head of Woman from the Templ of Diano at Ephesus, c. 530 BC, copyright British Museum		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5514 K	JPEG	BXB821-BALCLA-01.jpg				2520	300		%G																														1561						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-BALCLA-01.jpg			BXB821-BALCLA-01				e:\assets\BloodAxe\BLOODA~2\BX9896~1.JPG	256	Front cover of Classical Women Poets	Image	300	assets$				1588		
JPEG				Nantucket and the Angel			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Rembrandt>Gillian Allnutt	1997		Cover image depicts a painting titled An Old Woman, probably Rembrandt's Mother, as the Prophetess Anna, by Rembrandt		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6617 K	JPEG	BXB821-ALLNAN-01.jpg				2499	300		%G																														1562						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-ALLNAN-01.jpg			BXB821-ALLNAN-01				e:\assets\BloodAxe\BLOODA~2\BX130B~1.JPG	256	Front cover of Nantucket and the Angel	Image	300	assets$				1614		
JPEG				Skating on the Sea: Poetry from Finland			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Fanny Churberg>Edited and Translated by Keith Bosley	1997		Cover image depicts a detail from a painting titled Landscape, by Fanny Churberg		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6174 K	JPEG	BXB821-BOSSKA-01.jpg				2499	300		%G																														1563						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-BOSSKA-01.jpg			BXB821-BOSSKA-01				e:\assets\BloodAxe\BLOODA~2\BX9F25~1.JPG	256	Front cover of Skating on the Sea: Poetry from Finland	Image	300	assets$				1588		
JPEG				On the Edge of an Island			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Giampa Gianfranco>Jean 'Binta' Breeze	1997		Cover image depicts a painting titled Mururoa, by Giampa Gianfranco		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5758 K	JPEG	BXB821-BREEDG-01.jpg				2515	300		%G																														1564						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-BREEDG-01.jpg			BXB821-BREEDG-01				e:\assets\BloodAxe\BLOODA~2\BX1F2B~1.JPG	256	Front cover of On the Edge of an island	Image	300	assets$				1628		
JPEG				Maiden Speech			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Gustave Moreau>Eleanor brown	1996		Cover image depicts a painting titled The Sirens, by Gustave Moreau		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	3755 K	JPEG	BXB821-BROMAI-01.jpg				2510	300																																1565						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-BROMAI-01.jpg			BXB821-BROMAI-01				e:\assets\BloodAxe\BLOODA~2\BX1B3B~1.JPG	256	Front cover of Maiden Speech	Image	300	assets$				1567		
JPEG				Opera et Cetera			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Ciaran Carson>Cover image by Harry Kernoff	1996		Cover image depicts an art work titled A Ballad Maker, by Harry Kernoff		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5361 K	JPEG	BXB821-CAROPE-01.jpg				2494	300		%G																														1566						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-CAROPE-01.jpg			BXB821-CAROPE-01				e:\assets\BloodAxe\BLOODA~2\BXAC6E~1.JPG	256	Front cover of Opera et Cetera	Image	300	assets$				1547		
JPEG				Postcards from God			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Imtiaz Dharker>Imtiaz Dharker	1997		Cover image depicts a drawing of a yound boy carrying a bag whilst walking through an archway of a street, by Imtiaz Dharker		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5221 K	JPEG	BXB821-DHAPOS-01.jpg				2499	300		%G																														1567						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-DHAPOS-01.jpg			BXB821-DHAPOS-01				e:\assets\BloodAxe\BLOODA~2\BX1DC0~1.JPG	256	Front cover of Postcards from God	Image	300	assets$				1618		
JPEG				Common Carnage			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by George Grosz>Stephen Dobyns	1997		Cover image depicts a painting titled Eclipse of the Sun, by George Grosz		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6180 K	JPEG	BXB821-DOBCAR-01.jpg				2499	300		%G																														1568						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-DOBCAR-01.jpg			BXB821-DOBCAR-01				e:\assets\BloodAxe\BLOODA~2\BX8145~1.JPG	256	Front cover of Common Carnage	Image	300	assets$				1598		
JPEG				Velocities: New and Selected Poems			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Mark Rothko>Stephen Dobyns	1996		Cover image depicts a painting titled Yellow, Blue on Orange, by Mark Rothko		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4788 K	JPEG	BXB821-DOBVEL-01.jpg				2734	300		%G																														1569						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-DOBVEL-01.jpg			BXB821-DOBVEL-01				e:\assets\BloodAxe\BLOODA~2\BX9849~1.JPG	256	Front cover of Velocities: New and Selected Poems	Image	300	assets$				1801		
JPEG				Dublines			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Nevill Johnson>Edited by Katie Donavan and Brandan Kennelly	1996		Cover image depicts a painting titled Byrne's Pub, by Nevill Johnson		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5843 K	JPEG	BXB821-DONDUB-01.jpg				2601	300		%G																														1570						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-DONDUB-01.jpg			BXB821-DONDUB-01				e:\assets\BloodAxe\BLOODA~2\BXA22D~1.JPG	256	Front cover of Dublines	Image	300	assets$				1628		
JPEG				Entering the Mare			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Katie Donovan	1997		Cover image depicts a sculpture of a Chinese bronze flying horse standing on a swallow		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5779 K	JPEG	BXB821-DONENT-01.jpg				2510	300		%G																														1571						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-DONENT-01.jpg			BXB821-DONENT-01				e:\assets\BloodAxe\BLOODA~2\BXA74A~1.JPG	256	Front cover of Entering the Mare	Image	300	assets$				1567		
JPEG				Kissing a Bone			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by Kevin Sinnott>Maura Dooley	1996		Cover image depicts a painting titled The Lost Romantic, by Kevin Sinnott		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5299 K	JPEG	BXB821-DOOKIS-01.jpg				2510	300		%G																														1572						09/01/2014 15:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-DOOKIS-01.jpg			BXB821-DOOKIS-01				e:\assets\BloodAxe\BLOODA~2\BX9BC3~1.JPG	256	Front cover of Kissing a Bone	Image	300	assets$				1588		
JPEG				Making fro Planet Alice: New Women Poets			09/01/2014 15:59	AutoSync	15/01/2014 12:09	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	09/01/2014 15:56	Adobe Photoshop CS6 (Windows)		Cover image by SR>Edited by Maura Dooley	1997		Cover image depicts an art work titled I am Marilyn Monroe, a self portrait from the series titled 33 Women, by SR		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5964 K	JPEG	BXB821-DOOMAK-01.jpg				2523	300		%G																														1573						09/01/2014 15:51																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-DOOMAK-01.jpg			BXB821-DOOMAK-01				e:\assets\BloodAxe\BLOODA~2\BX9DBB~1.JPG	256	Front cover of Making for Planet Alice: New Women Poets	Image	300	assets$				1578		
